county,cat_name,sales,bottles_sold,volume_sold,pack_size,bottle_vol
johnson,rum,270.0,12,21.0,6,1750
johnson,rum,311.94,18,31.5,6,1750
johnson,rum,342.0,24,24.0,12,1000
johnson,rum,423.12,24,24.0,12,1000
johnson,rum,440.46,18,31.5,6,1750
johnson,rum,445.32,18,31.5,6,1750
johnson,rum,486.0,18,31.5,6,1750
johnson,rum,513.0,36,36.0,12,1000
johnson,rum,543.96,36,27.0,12,750
johnson,rum,634.68,36,36.0,12,1000
johnson,rum,652.32,48,36.0,12,750
johnson,rum,720.0,120,120.0,12,1000
johnson,rum,801.6,120,120.0,12,1000
johnson,rum,810.0,60,45.0,6,750
johnson,rum,815.4,60,45.0,12,750
johnson,rum,828.0,24,18.0,6,750
johnson,rum,944.16,84,63.0,12,750
johnson,rum,972.0,72,54.0,6,750
johnson,rum,1133.28,72,72.0,12,1000
johnson,rum,1480.92,84,84.0,12,1000
johnson,rum,1656.0,276,276.0,12,1000
johnson,rum,4523.28,282,493.5,6,1750
johnson,schnapp,6.0,1,0.75,12,750
johnson,schnapp,7.5,1,0.5,12,500
johnson,schnapp,7.5,1,0.75,12,750
johnson,schnapp,9.0,1,0.6,10,600
johnson,schnapp,9.71,1,0.75,12,750
johnson,schnapp,10.5,2,1.5,12,750
johnson,schnapp,10.89,1,0.38,12,375
johnson,schnapp,11.69,1,0.75,12,750
johnson,schnapp,11.81,1,1.0,12,1000
johnson,schnapp,12.99,1,0.75,12,750
johnson,schnapp,15.0,2,1.5,12,750
johnson,schnapp,15.46,2,1.5,12,750
johnson,schnapp,16.5,1,1.0,12,1000
johnson,schnapp,17.02,2,0.1,12,50
johnson,schnapp,17.28,3,3.0,12,1000
johnson,schnapp,18.0,3,2.25,12,750
johnson,schnapp,19.42,2,1.5,12,750
johnson,schnapp,20.25,1,0.5,12,500
johnson,schnapp,21.0,4,3.0,12,750
johnson,schnapp,21.78,2,0.75,12,375
johnson,schnapp,22.5,3,2.25,12,750
johnson,schnapp,23.45,1,0.6,10,600
johnson,schnapp,23.62,2,2.0,12,1000
johnson,schnapp,24.0,2,1.5,12,750
johnson,schnapp,25.53,3,0.15,12,50
johnson,schnapp,25.98,2,1.5,12,750
johnson,schnapp,27.0,3,1.8,10,600
johnson,schnapp,28.44,4,3.0,12,750
johnson,schnapp,29.13,3,2.25,12,750
johnson,schnapp,30.0,4,2.0,12,500
johnson,schnapp,30.0,4,4.0,12,1000
johnson,schnapp,35.07,3,2.25,12,750
johnson,schnapp,36.0,3,2.25,12,750
johnson,schnapp,38.84,4,3.0,12,750
johnson,schnapp,38.97,3,2.25,12,750
johnson,schnapp,39.0,2,1.5,12,750
johnson,schnapp,40.5,2,1.0,12,500
johnson,schnapp,46.76,4,3.0,12,750
johnson,schnapp,51.96,4,3.0,12,750
johnson,schnapp,63.0,6,10.5,6,1750
johnson,schnapp,66.0,4,4.0,12,1000
johnson,schnapp,67.5,6,10.5,6,1750
johnson,schnapp,72.0,12,9.0,12,750
johnson,schnapp,73.08,12,12.0,12,1000
johnson,schnapp,81.36,24,9.0,24,375
johnson,schnapp,85.32,12,9.0,12,750
johnson,schnapp,90.0,12,9.0,12,750
johnson,schnapp,90.0,12,12.0,12,1000
johnson,schnapp,97.56,12,12.0,12,1000
johnson,schnapp,102.12,12,0.6,12,50
johnson,schnapp,103.86,6,10.5,6,1750
johnson,schnapp,116.52,12,9.0,12,750
johnson,schnapp,117.0,6,4.5,12,750
johnson,schnapp,141.72,12,12.0,12,1000
johnson,schnapp,146.16,24,24.0,12,1000
johnson,schnapp,155.88,12,9.0,12,750
johnson,schnapp,165.0,12,9.0,12,750
johnson,schnapp,198.0,12,12.0,12,1000
johnson,schnapp,234.0,12,9.0,12,750
johnson,schnapp,243.0,12,6.0,12,500
johnson,schnapp,283.44,24,24.0,12,1000
johnson,schnapp,283.56,12,12.0,12,1000
johnson,schnapp,425.16,36,36.0,12,1000
johnson,schnapp,567.12,24,24.0,12,1000
johnson,schnapp,850.68,36,36.0,12,1000
johnson,schnapp,975.6,120,120.0,12,1000
johnson,schnapp,1980.0,120,120.0,12,1000
johnson,tequila,7.49,1,0.38,24,375
johnson,tequila,8.1,1,0.5,12,500
johnson,tequila,9.96,1,1.0,12,1000
johnson,tequila,11.51,1,1.0,12,1000
johnson,tequila,12.0,1,1.0,12,1000
johnson,tequila,13.5,1,0.2,12,200
johnson,tequila,14.96,1,0.75,12,750
johnson,tequila,14.98,2,0.75,24,375
johnson,tequila,16.5,1,0.75,12,750
johnson,tequila,16.5,2,0.75,12,375
johnson,tequila,16.5,2,0.75,24,375
johnson,tequila,17.25,1,0.5,12,500
johnson,tequila,18.0,4,0.8,48,200
johnson,tequila,18.11,1,0.75,12,750
johnson,tequila,18.26,1,0.75,12,750
johnson,tequila,19.92,2,2.0,12,1000
johnson,tequila,20.73,1,0.75,6,750
johnson,tequila,21.75,1,0.38,12,375
johnson,tequila,22.47,3,1.12,24,375
johnson,tequila,22.5,2,1.5,12,750
johnson,tequila,23.54,1,0.75,6,750
johnson,tequila,24.0,2,2.0,12,1000
johnson,tequila,24.75,3,1.12,12,375
johnson,tequila,24.75,3,1.12,24,375
johnson,tequila,26.88,2,0.75,12,375
johnson,tequila,28.26,2,1.5,12,750
johnson,tequila,28.5,1,0.75,6,750
johnson,tequila,29.96,4,1.5,24,375
johnson,tequila,30.45,1,0.3,10,300
johnson,tequila,33.0,4,1.5,24,375
johnson,tequila,33.22,2,1.5,12,750
johnson,tequila,33.75,3,2.25,12,750
johnson,tequila,34.5,2,1.0,12,500
johnson,tequila,34.53,3,3.0,12,1000
johnson,tequila,36.22,2,1.5,12,750
johnson,tequila,36.52,2,1.5,12,750
johnson,tequila,40.32,3,1.12,12,375
johnson,tequila,40.5,3,0.6,12,200
johnson,tequila,41.25,1,0.75,12,750
johnson,tequila,42.0,2,1.5,6,750
johnson,tequila,44.88,3,2.25,12,750
johnson,tequila,44.99,1,0.75,6,750
johnson,tequila,45.0,3,2.25,12,750
johnson,tequila,46.38,2,1.5,12,750
johnson,tequila,46.5,1,0.75,12,750
johnson,tequila,47.08,2,1.5,6,750
johnson,tequila,49.47,3,2.25,12,750
johnson,tequila,49.5,3,2.25,12,750
johnson,tequila,50.24,1,0.75,6,750
johnson,tequila,51.75,3,1.5,12,500
johnson,tequila,54.33,3,2.25,12,750
johnson,tequila,54.78,3,2.25,12,750
johnson,tequila,56.22,3,2.25,6,750
johnson,tequila,58.5,3,3.0,12,1000
johnson,tequila,60.0,4,3.0,12,750
johnson,tequila,61.68,6,4.5,12,750
johnson,tequila,62.98,2,1.5,6,750
johnson,tequila,63.0,2,3.5,6,1750
johnson,tequila,63.78,3,2.25,12,750
johnson,tequila,64.68,3,2.25,6,750
johnson,tequila,65.25,3,1.12,12,375
johnson,tequila,66.0,4,3.0,12,750
johnson,tequila,66.44,4,3.0,12,750
johnson,tequila,67.2,5,1.88,12,375
johnson,tequila,69.12,4,3.0,12,750
johnson,tequila,73.04,4,3.0,12,750
johnson,tequila,73.44,2,1.5,6,750
johnson,tequila,74.94,2,1.5,6,750
johnson,tequila,80.52,2,1.5,6,750
johnson,tequila,82.5,2,1.5,12,750
johnson,tequila,84.0,4,3.0,6,750
johnson,tequila,84.78,6,4.5,12,750
johnson,tequila,87.0,1,1.75,3,1750
johnson,tequila,90.0,6,4.5,12,750
johnson,tequila,97.49,1,0.75,6,750
johnson,tequila,99.0,12,4.5,12,375
johnson,tequila,99.66,6,4.5,12,750
johnson,tequila,99.99,1,0.75,6,750
johnson,tequila,100.48,2,1.5,6,750
johnson,tequila,100.86,3,2.25,6,750
johnson,tequila,109.56,6,4.5,12,750
johnson,tequila,112.44,6,4.5,6,750
johnson,tequila,113.76,6,10.5,6,1750
johnson,tequila,116.27,7,5.25,12,750
johnson,tequila,119.52,12,12.0,12,1000
johnson,tequila,123.24,12,9.0,12,750
johnson,tequila,123.72,3,2.25,6,750
johnson,tequila,123.78,6,4.5,6,750
johnson,tequila,126.0,6,4.5,6,750
johnson,tequila,128.16,3,2.25,6,750
johnson,tequila,130.5,6,2.25,12,375
johnson,tequila,134.91,3,2.25,6,750
johnson,tequila,135.0,6,4.5,6,750
johnson,tequila,135.0,6,10.5,6,1750
johnson,tequila,138.12,12,12.0,12,1000
johnson,tequila,141.24,6,4.5,6,750
johnson,tequila,144.0,12,12.0,12,1000
johnson,tequila,149.49,9,6.75,12,750
johnson,tequila,162.0,12,2.4,12,200
johnson,tequila,169.56,12,9.0,12,750
johnson,tequila,171.0,6,4.5,6,750
johnson,tequila,171.0,12,9.0,12,750
johnson,tequila,179.52,12,9.0,12,750
johnson,tequila,179.76,24,9.0,24,375
johnson,tequila,180.0,6,4.5,6,750
johnson,tequila,180.0,12,9.0,12,750
johnson,tequila,186.0,4,3.0,6,750
johnson,tequila,188.94,6,4.5,6,750
johnson,tequila,189.0,6,10.5,6,1750
johnson,tequila,191.88,12,12.0,12,1000
johnson,tequila,193.5,6,4.5,6,750
johnson,tequila,198.0,24,9.0,24,375
johnson,tequila,199.32,12,9.0,12,750
johnson,tequila,207.96,12,12.0,12,1000
johnson,tequila,211.56,12,9.0,6,750
johnson,tequila,216.0,48,9.6,48,200
johnson,tequila,217.32,12,9.0,12,750
johnson,tequila,219.12,12,9.0,12,750
johnson,tequila,224.82,6,4.5,6,750
johnson,tequila,229.32,6,4.5,6,750
johnson,tequila,234.0,12,12.0,12,1000
johnson,tequila,241.56,6,4.5,6,750
johnson,tequila,247.44,6,4.5,6,750
johnson,tequila,250.56,6,4.5,6,750
johnson,tequila,252.0,12,9.0,12,750
johnson,tequila,252.72,24,24.0,12,1000
johnson,tequila,255.12,12,9.0,12,750
johnson,tequila,261.0,3,5.25,3,1750
johnson,tequila,261.0,12,4.5,12,375
johnson,tequila,261.3,6,4.5,6,750
johnson,tequila,277.56,12,9.0,12,750
johnson,tequila,279.0,6,4.5,6,750
johnson,tequila,288.0,24,24.0,12,1000
johnson,tequila,301.44,6,4.5,6,750
johnson,tequila,339.12,24,18.0,12,750
johnson,tequila,432.0,36,36.0,12,1000
johnson,tequila,449.64,12,9.0,6,750
johnson,tequila,449.76,24,18.0,6,750
johnson,tequila,468.0,24,24.0,12,1000
johnson,tequila,495.0,12,9.0,12,750
johnson,tequila,513.0,12,9.0,12,750
johnson,tequila,558.0,12,9.0,12,750
johnson,tequila,576.0,48,48.0,12,1000
johnson,tequila,720.0,60,60.0,12,1000
johnson,tequila,864.0,72,72.0,12,1000
johnson,tequila,1086.6,60,45.0,12,750
johnson,tequila,1095.6,60,45.0,12,750
johnson,tequila,1296.0,108,108.0,12,1000
johnson,tequila,1485.0,36,27.0,12,750
johnson,tequila,1980.0,48,36.0,12,750
johnson,tequila,2906.28,276,276.0,12,1000
johnson,vodka,2.9,1,0.38,24,375
johnson,vodka,3.36,1,0.2,24,200
johnson,vodka,3.4,2,0.4,48,200
johnson,vodka,4.5,1,0.38,24,375
johnson,vodka,4.97,1,0.75,12,750
johnson,vodka,5.06,1,0.75,12,750
johnson,vodka,5.24,1,0.2,24,200
johnson,vodka,5.25,1,0.38,24,375
johnson,vodka,5.36,1,0.75,12,750
johnson,vodka,5.46,1,0.75,12,750
johnson,vodka,5.58,2,0.75,24,375
johnson,vodka,6.08,1,1.0,12,1000
johnson,vodka,6.2,1,0.5,12,500
johnson,vodka,6.6,1,0.5,12,500
johnson,vodka,6.72,1,0.75,12,750
johnson,vodka,6.72,2,0.4,24,200
johnson,vodka,6.75,1,0.75,12,750
johnson,vodka,6.8,4,0.8,48,200
johnson,vodka,6.9,1,0.5,12,500
johnson,vodka,7.05,1,0.5,6,500
johnson,vodka,7.25,1,0.05,6,50
johnson,vodka,7.26,1,0.6,6,600
johnson,vodka,7.38,1,0.6,6,600
johnson,vodka,7.5,1,0.2,12,200
johnson,vodka,7.5,1,0.2,24,200
johnson,vodka,7.92,3,0.6,24,200
johnson,vodka,8.07,1,0.75,12,750
johnson,vodka,8.31,1,0.5,10,500
johnson,vodka,8.37,3,1.12,24,375
johnson,vodka,8.4,2,0.75,12,375
johnson,vodka,9.0,1,0.75,12,750
johnson,vodka,9.32,1,0.6,10,600
johnson,vodka,9.74,1,0.38,24,375
johnson,vodka,9.75,1,0.75,12,750
johnson,vodka,10.01,1,0.05,12,50
johnson,vodka,10.02,2,1.5,12,750
johnson,vodka,10.38,1,1.75,6,1750
johnson,vodka,10.38,6,1.2,48,200
johnson,vodka,10.44,4,1.5,24,375
johnson,vodka,10.5,1,0.75,12,750
johnson,vodka,10.5,2,0.75,24,375
johnson,vodka,10.52,4,0.8,48,200
johnson,vodka,10.72,2,1.5,12,750
johnson,vodka,10.77,1,1.75,6,1750
johnson,vodka,10.8,1,1.75,6,1750
johnson,vodka,11.21,1,0.5,12,500
johnson,vodka,11.21,1,1.75,6,1750
johnson,vodka,11.24,1,0.75,12,750
johnson,vodka,11.25,1,0.75,12,750
johnson,vodka,11.88,1,0.6,10,600
johnson,vodka,12.0,1,0.75,6,750
johnson,vodka,12.38,1,0.75,12,750
johnson,vodka,12.4,2,1.0,12,500
johnson,vodka,12.4,2,2.0,12,1000
johnson,vodka,12.52,2,2.0,12,1000
johnson,vodka,12.88,2,2.0,12,1000
johnson,vodka,13.15,5,1.0,48,200
johnson,vodka,13.38,1,1.75,6,1750
johnson,vodka,13.44,2,1.5,12,750
johnson,vodka,13.5,1,0.38,12,375
johnson,vodka,13.5,1,0.75,12,750
johnson,vodka,13.5,2,1.5,12,750
johnson,vodka,13.52,1,0.75,12,750
johnson,vodka,13.8,2,1.0,12,500
johnson,vodka,13.88,1,0.38,12,375
johnson,vodka,14.01,1,0.75,12,750
johnson,vodka,14.22,1,1.75,6,1750
johnson,vodka,14.26,2,0.75,24,375
johnson,vodka,14.5,2,0.1,6,50
johnson,vodka,14.52,2,1.2,6,600
johnson,vodka,14.73,3,2.25,12,750
johnson,vodka,14.91,3,2.25,12,750
johnson,vodka,14.94,1,0.75,12,750
johnson,vodka,14.99,1,0.75,12,750
johnson,vodka,15.0,1,1.75,6,1750
johnson,vodka,15.0,2,0.4,12,200
johnson,vodka,15.09,1,0.75,12,750
johnson,vodka,15.18,3,2.25,12,750
johnson,vodka,15.42,6,2.25,24,375
johnson,vodka,15.66,6,2.25,24,375
johnson,vodka,15.72,3,0.6,24,200
johnson,vodka,15.75,1,1.0,12,1000
johnson,vodka,15.75,3,1.12,24,375
johnson,vodka,15.78,2,1.5,12,750
johnson,vodka,16.08,3,2.25,12,750
johnson,vodka,16.2,2,1.0,12,500
johnson,vodka,16.2,6,2.25,24,375
johnson,vodka,16.26,2,0.75,12,375
johnson,vodka,16.46,1,0.75,6,750
johnson,vodka,16.49,1,1.75,6,1750
johnson,vodka,16.62,2,1.0,10,500
johnson,vodka,16.74,6,2.25,24,375
johnson,vodka,17.24,1,0.75,12,750
johnson,vodka,17.4,6,2.25,24,375
johnson,vodka,17.64,3,1.8,10,600
johnson,vodka,18.0,2,1.5,12,750
johnson,vodka,18.6,3,1.5,12,500
johnson,vodka,18.75,1,0.75,12,750
johnson,vodka,19.5,1,1.75,6,1750
johnson,vodka,19.5,2,1.5,12,750
johnson,vodka,19.8,3,1.5,12,500
johnson,vodka,20.16,3,2.25,12,750
johnson,vodka,20.16,6,1.2,24,200
johnson,vodka,20.24,4,3.0,12,750
johnson,vodka,20.72,4,1.5,24,375
johnson,vodka,20.76,2,3.5,6,1750
johnson,vodka,20.96,4,0.8,24,200
johnson,vodka,21.0,1,1.75,6,1750
johnson,vodka,21.0,2,1.5,12,750
johnson,vodka,21.0,4,1.5,24,375
johnson,vodka,21.39,3,1.12,24,375
johnson,vodka,22.13,1,1.75,6,1750
johnson,vodka,22.32,8,3.0,24,375
johnson,vodka,22.42,2,1.0,12,500
johnson,vodka,22.5,2,1.5,12,750
johnson,vodka,22.5,3,0.6,12,200
johnson,vodka,22.5,5,1.88,24,375
johnson,vodka,22.86,6,1.2,48,200
johnson,vodka,23.2,8,3.0,24,375
johnson,vodka,23.67,3,2.25,12,750
johnson,vodka,23.75,1,0.75,6,750
johnson,vodka,23.76,2,1.2,10,600
johnson,vodka,23.96,4,0.8,24,200
johnson,vodka,24.21,3,2.25,12,750
johnson,vodka,24.39,3,1.12,12,375
johnson,vodka,24.76,2,1.5,12,750
johnson,vodka,24.8,4,2.0,12,500
johnson,vodka,24.93,3,1.5,10,500
johnson,vodka,26.1,9,3.38,24,375
johnson,vodka,26.2,5,1.0,24,200
johnson,vodka,26.25,5,1.88,24,375
johnson,vodka,26.88,4,3.0,12,750
johnson,vodka,27.0,2,0.75,12,375
johnson,vodka,27.74,1,0.75,6,750
johnson,vodka,27.74,1,0.75,12,750
johnson,vodka,27.76,2,0.75,12,375
johnson,vodka,27.9,10,3.75,24,375
johnson,vodka,28.02,2,1.5,12,750
johnson,vodka,28.5,1,1.75,6,1750
johnson,vodka,28.52,4,1.5,24,375
johnson,vodka,29.04,4,2.4,6,600
johnson,vodka,29.22,3,1.12,24,375
johnson,vodka,29.25,3,2.25,12,750
johnson,vodka,29.98,2,1.5,12,750
johnson,vodka,29.99,1,1.75,6,1750
johnson,vodka,30.0,1,0.6,10,600
johnson,vodka,30.0,2,3.5,6,1750
johnson,vodka,30.06,6,4.5,12,750
johnson,vodka,30.18,2,1.5,12,750
johnson,vodka,30.36,6,4.5,12,750
johnson,vodka,30.84,12,4.5,24,375
johnson,vodka,31.0,5,2.5,12,500
johnson,vodka,31.14,3,5.25,6,1750
johnson,vodka,31.44,6,1.2,24,200
johnson,vodka,31.5,3,2.25,12,750
johnson,vodka,31.5,6,2.25,24,375
johnson,vodka,32.28,4,3.0,12,750
johnson,vodka,32.4,3,5.25,6,1750
johnson,vodka,32.52,4,1.5,12,375
johnson,vodka,32.76,6,4.5,12,750
johnson,vodka,32.92,2,1.5,6,750
johnson,vodka,32.98,2,3.5,6,1750
johnson,vodka,33.0,4,4.0,12,1000
johnson,vodka,33.24,4,2.0,10,500
johnson,vodka,33.48,12,4.5,24,375
johnson,vodka,33.63,3,1.5,12,500
johnson,vodka,33.75,3,2.25,12,750
johnson,vodka,34.2,3,5.25,6,1750
johnson,vodka,34.48,2,1.5,12,750
johnson,vodka,34.98,1,0.75,6,750
johnson,vodka,35.64,3,1.8,10,600
johnson,vodka,35.65,5,1.88,24,375
johnson,vodka,35.94,6,1.2,24,200
johnson,vodka,37.14,3,2.25,12,750
johnson,vodka,37.2,6,3.0,12,500
johnson,vodka,37.5,2,1.5,6,750
johnson,vodka,37.5,2,1.5,12,750
johnson,vodka,37.78,2,3.5,6,1750
johnson,vodka,38.02,2,2.0,12,1000
johnson,vodka,38.1,10,2.0,48,200
johnson,vodka,38.22,3,5.25,6,1750
johnson,vodka,38.25,3,2.25,12,750
johnson,vodka,38.96,4,1.5,24,375
johnson,vodka,39.0,4,3.0,12,750
johnson,vodka,40.32,6,4.5,12,750
johnson,vodka,40.5,3,1.12,12,375
johnson,vodka,40.5,3,2.25,12,750
johnson,vodka,40.56,3,2.25,12,750
johnson,vodka,41.64,3,1.12,12,375
johnson,vodka,42.0,2,3.5,6,1750
johnson,vodka,42.0,4,3.0,12,750
johnson,vodka,42.75,3,2.25,12,750
johnson,vodka,42.78,6,2.25,24,375
johnson,vodka,43.04,4,7.0,6,1750
johnson,vodka,43.5,6,0.3,6,50
johnson,vodka,43.56,6,3.6,6,600
johnson,vodka,44.1,5,3.0,10,600
johnson,vodka,44.12,4,3.0,12,750
johnson,vodka,44.26,2,3.5,6,1750
johnson,vodka,44.58,6,3.0,6,500
johnson,vodka,44.82,3,2.25,12,750
johnson,vodka,44.98,2,2.0,12,1000
johnson,vodka,45.0,1,0.05,1,50
johnson,vodka,45.0,2,1.5,6,750
johnson,vodka,45.0,4,3.0,12,750
johnson,vodka,47.43,17,6.38,24,375
johnson,vodka,47.92,2,2.0,12,1000
johnson,vodka,48.75,5,3.75,12,750
johnson,vodka,48.78,6,2.25,12,375
johnson,vodka,49.5,2,2.0,12,1000
johnson,vodka,49.52,4,3.0,12,750
johnson,vodka,49.91,7,2.62,24,375
johnson,vodka,50.4,12,4.5,12,375
johnson,vodka,51.72,1,1.75,6,1750
johnson,vodka,51.72,3,2.25,12,750
johnson,vodka,54.0,4,1.5,12,375
johnson,vodka,54.0,12,9.0,12,750
johnson,vodka,55.48,2,1.5,6,750
johnson,vodka,55.48,2,1.5,12,750
johnson,vodka,56.04,4,3.0,12,750
johnson,vodka,56.25,3,2.25,6,750
johnson,vodka,56.25,3,2.25,12,750
johnson,vodka,56.25,5,3.75,12,750
johnson,vodka,56.67,3,5.25,6,1750
johnson,vodka,57.0,4,3.0,12,750
johnson,vodka,57.04,8,3.0,24,375
johnson,vodka,57.84,4,3.0,12,750
johnson,vodka,58.5,6,4.5,12,750
johnson,vodka,59.64,12,9.0,12,750
johnson,vodka,59.96,4,3.0,12,750
johnson,vodka,60.12,12,9.0,12,750
johnson,vodka,60.72,12,9.0,12,750
johnson,vodka,61.04,4,3.0,6,750
johnson,vodka,61.62,6,10.5,6,1750
johnson,vodka,61.9,5,3.75,12,750
johnson,vodka,62.28,6,10.5,6,1750
johnson,vodka,63.0,12,12.0,12,1000
johnson,vodka,63.36,24,4.8,24,200
johnson,vodka,64.02,6,10.5,6,1750
johnson,vodka,64.32,12,9.0,12,750
johnson,vodka,64.56,6,10.5,6,1750
johnson,vodka,64.62,6,10.5,6,1750
johnson,vodka,64.8,6,10.5,6,1750
johnson,vodka,64.8,24,9.0,24,375
johnson,vodka,65.52,12,9.0,12,750
johnson,vodka,66.39,3,5.25,6,1750
johnson,vodka,66.96,24,9.0,24,375
johnson,vodka,67.26,6,10.5,6,1750
johnson,vodka,67.5,6,4.5,12,750
johnson,vodka,68.4,6,10.5,6,1750
johnson,vodka,68.96,4,3.0,12,750
johnson,vodka,69.6,24,9.0,24,375
johnson,vodka,71.3,10,3.75,24,375
johnson,vodka,71.52,12,12.0,12,1000
johnson,vodka,72.96,12,12.0,12,1000
johnson,vodka,73.8,4,3.0,6,750
johnson,vodka,74.28,6,4.5,12,750
johnson,vodka,74.4,12,6.0,12,500
johnson,vodka,74.4,12,12.0,12,1000
johnson,vodka,75.12,12,12.0,12,1000
johnson,vodka,76.44,6,10.5,6,1750
johnson,vodka,76.5,6,10.5,6,1750
johnson,vodka,77.28,12,12.0,12,1000
johnson,vodka,77.76,12,12.0,12,1000
johnson,vodka,79.2,12,6.0,12,500
johnson,vodka,80.64,12,9.0,12,750
johnson,vodka,80.64,24,4.8,24,200
johnson,vodka,81.0,12,9.0,12,750
johnson,vodka,81.6,48,9.6,48,200
johnson,vodka,83.04,48,9.6,48,200
johnson,vodka,83.1,10,5.0,10,500
johnson,vodka,83.22,3,2.25,6,750
johnson,vodka,83.22,3,2.25,12,750
johnson,vodka,84.0,4,7.0,6,1750
johnson,vodka,84.96,6,10.5,6,1750
johnson,vodka,85.32,6,10.5,6,1750
johnson,vodka,85.56,12,4.5,24,375
johnson,vodka,86.76,6,4.5,12,750
johnson,vodka,87.12,12,7.2,6,600
johnson,vodka,87.66,6,10.5,6,1750
johnson,vodka,88.52,4,7.0,6,1750
johnson,vodka,89.88,12,9.0,12,750
johnson,vodka,89.94,6,4.5,12,750
johnson,vodka,90.0,6,10.5,6,1750
johnson,vodka,90.24,12,12.0,12,1000
johnson,vodka,94.68,12,9.0,12,750
johnson,vodka,96.84,12,9.0,12,750
johnson,vodka,97.2,12,6.0,12,500
johnson,vodka,97.56,12,4.5,12,375
johnson,vodka,98.76,6,4.5,6,750
johnson,vodka,98.94,6,10.5,6,1750
johnson,vodka,99.0,6,4.5,6,750
johnson,vodka,100.8,24,9.0,12,375
johnson,vodka,101.25,9,6.75,12,750
johnson,vodka,102.92,4,3.0,6,750
johnson,vodka,103.44,6,4.5,12,750
johnson,vodka,106.26,2,3.5,6,1750
johnson,vodka,108.0,6,4.5,6,750
johnson,vodka,110.7,6,4.5,6,750
johnson,vodka,110.96,4,3.0,12,750
johnson,vodka,112.5,6,4.5,6,750
johnson,vodka,112.5,6,4.5,12,750
johnson,vodka,113.34,6,10.5,6,1750
johnson,vodka,114.0,4,7.0,6,1750
johnson,vodka,117.0,6,10.5,6,1750
johnson,vodka,117.0,12,9.0,12,750
johnson,vodka,118.8,10,6.0,10,600
johnson,vodka,120.24,24,18.0,12,750
johnson,vodka,120.68,7,5.25,12,750
johnson,vodka,121.44,24,18.0,12,750
johnson,vodka,123.8,10,7.5,12,750
johnson,vodka,124.56,12,21.0,6,1750
johnson,vodka,126.0,6,10.5,6,1750
johnson,vodka,126.0,12,9.0,12,750
johnson,vodka,126.0,24,9.0,24,375
johnson,vodka,126.0,24,24.0,12,1000
johnson,vodka,128.04,12,21.0,6,1750
johnson,vodka,129.12,12,21.0,6,1750
johnson,vodka,129.6,12,21.0,6,1750
johnson,vodka,129.6,48,18.0,24,375
johnson,vodka,132.0,12,12.0,12,1000
johnson,vodka,132.36,12,9.0,12,750
johnson,vodka,132.78,6,10.5,6,1750
johnson,vodka,133.92,48,18.0,24,375
johnson,vodka,134.52,12,6.0,12,500
johnson,vodka,134.52,12,21.0,6,1750
johnson,vodka,135.0,12,9.0,12,750
johnson,vodka,135.0,12,12.0,12,1000
johnson,vodka,136.8,12,21.0,6,1750
johnson,vodka,142.5,6,4.5,6,750
johnson,vodka,143.04,24,24.0,12,1000
johnson,vodka,143.76,24,4.8,24,200
johnson,vodka,144.0,12,12.0,12,1000
johnson,vodka,144.6,10,7.5,12,750
johnson,vodka,148.56,12,9.0,12,750
johnson,vodka,150.0,8,6.0,12,750
johnson,vodka,152.08,8,8.0,12,1000
johnson,vodka,154.38,6,4.5,6,750
johnson,vodka,154.38,6,10.5,6,1750
johnson,vodka,161.28,24,18.0,12,750
johnson,vodka,162.0,12,9.0,12,750
johnson,vodka,162.24,12,9.0,12,750
johnson,vodka,165.6,24,12.0,12,500
johnson,vodka,166.5,6,10.5,6,1750
johnson,vodka,166.56,12,4.5,12,375
johnson,vodka,166.56,12,12.0,12,1000
johnson,vodka,168.75,9,6.75,12,750
johnson,vodka,170.64,12,21.0,6,1750
johnson,vodka,170.94,6,4.5,6,750
johnson,vodka,171.0,6,10.5,6,1750
johnson,vodka,171.0,12,9.0,12,750
johnson,vodka,171.12,24,9.0,24,375
johnson,vodka,173.52,12,9.0,12,750
johnson,vodka,175.32,12,21.0,6,1750
johnson,vodka,179.28,12,9.0,12,750
johnson,vodka,179.88,12,9.0,12,750
johnson,vodka,179.94,6,10.5,6,1750
johnson,vodka,180.0,12,9.0,12,750
johnson,vodka,180.0,24,4.8,24,200
johnson,vodka,180.0,24,9.0,24,375
johnson,vodka,181.08,12,9.0,12,750
johnson,vodka,182.88,48,9.6,48,200
johnson,vodka,186.84,18,31.5,6,1750
johnson,vodka,192.06,18,31.5,6,1750
johnson,vodka,193.68,18,31.5,6,1750
johnson,vodka,198.0,6,10.5,6,1750
johnson,vodka,202.5,6,6.0,6,1000
johnson,vodka,206.88,12,9.0,12,750
johnson,vodka,214.56,36,36.0,12,1000
johnson,vodka,216.0,24,18.0,12,750
johnson,vodka,225.0,12,9.0,12,750
johnson,vodka,225.72,12,9.0,12,750
johnson,vodka,226.68,12,21.0,6,1750
johnson,vodka,228.12,12,12.0,12,1000
johnson,vodka,229.5,18,31.5,6,1750
johnson,vodka,231.84,36,36.0,12,1000
johnson,vodka,233.76,24,9.0,24,375
johnson,vodka,234.0,12,21.0,6,1750
johnson,vodka,241.92,36,27.0,12,750
johnson,vodka,258.24,24,42.0,6,1750
johnson,vodka,261.36,36,21.6,6,600
johnson,vodka,265.56,12,21.0,6,1750
johnson,vodka,269.88,12,12.0,12,1000
johnson,vodka,273.6,24,42.0,6,1750
